13198 libc.so.6->__rawmemchr(0x7bbdb7ed02e0, 0, 0x7ffc14eb4b40, 0x5ee8d0ff0038) = 0
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3001cd4, 10, 399, 10) = 0x5ee8d3001d0c
13198 libc.so.6->strlen("# backward compatibility.  Nobod"...) = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4378
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3001d0d, 10, 399, 10) = 0x5ee8d3001d0d
13198 libc.so.6->strlen("# Locales should always be speci"...) = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4340
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3001d0e, 10, 399, 10) = 0x5ee8d3001d44
13198 libc.so.6->strlen("\n")                                 = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4376
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3001d45, 10, 399, 10) = 0x5ee8d3001d60
13198 libc.so.6->strlen("# Note: This file used to contai"...) = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb435b
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3001d61, 10, 399, 10) = 0x5ee8d3001d7d
13198 libc.so.6->strlen("#\tbokmaal\t\tnb_NO.ISO-8859-1\n")   = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb435c
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3001d7e, 10, 399, 10) = 0x5ee8d3001dbf
13198 libc.so.6->strlen("#\tfranc,ais\tfr_FR.ISO-8859-1\n")   = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4381
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3001dc0, 10, 399, 10) = 0x5ee8d3001e03
13198 libc.so.6->strlen("# except that the "aa" was actua"...) = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4383
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3001e04, 10, 399, 10) = 0x5ee8d3001e48
13198 libc.so.6->strlen("# encoding for U+00E5 LATIN SMAL"...) = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4384
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3001e49, 10, 399, 10) = 0x5ee8d3001e88
13198 libc.so.6->strlen("# "c," was actually the byte '\\x"...) = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb437f
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3001e89, 10, 399, 10) = 0x5ee8d3001ecd
13198 libc.so.6->strlen("# LATIN SMALL LETTER C WITH CEDI"...) = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4384
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3001ece, 10, 399, 10) = 0x5ee8d3001f00
13198 libc.so.6->strlen("# because they caused 'locale -a"...) = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4372
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3001f01, 10, 399, 10) = 0x5ee8d3001f38
13198 libc.so.6->strlen("# which broke applications in UT"...) = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4377
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3001f39, 10, 399, 10) = 0x5ee8d3001f39
13198 libc.so.6->strlen("# https://sourceware.org/bugzill"...) = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4340
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3001f3a, 10, 399, 10) = 0x5ee8d3001f52
13198 libc.so.6->strlen("\n")                                 = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4358
13198 libc.so.6->calloc(0, 1600)                              = 0x5ee8d3002880
13198 libc.so.6->strcmp("bokmal", "")                         = 6
13198 libc.so.6->strcmp("nb_NO.ISO-8859-1", "")               = 16
13198 libc.so.6->calloc(0, 1024)                              = 0x5ee8d3002ed0
13198 libc.so.6->strlen("")                                   = 104354065428176
13198 libc.so.6->strlen("")                                   = 104354065428183
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3001f53, 10, 399, 10) = 0x5ee8d3001f6c
13198 libc.so.6->strlen("bokmal")                             = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4359
13198 libc.so.6->strcmp("catalan", "\002")                    = 7
13198 libc.so.6->strcmp("ca_ES.ISO-8859-1", "\002")           = 16
13198 libc.so.6->strlen("")                                   = 104354065428200
13198 libc.so.6->strlen("")                                   = 104354065428208
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3001f6d, 10, 399, 10) = 0x5ee8d3001f86
13198 libc.so.6->strlen("catalan")                            = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4359
13198 libc.so.6->strcmp("croatian", "\002")                   = 8
13198 libc.so.6->strcmp("hr_HR.ISO-8859-2", "\002")           = 16
13198 libc.so.6->strlen("")                                   = 104354065428225
13198 libc.so.6->strlen("")                                   = 104354065428234
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3001f87, 10, 399, 10) = 0x5ee8d3001f9e
13198 libc.so.6->strlen("croatian")                           = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4357
13198 libc.so.6->strcmp("czech", "\002")                      = 5
13198 libc.so.6->strcmp("cs_CZ.ISO-8859-2", "\002")           = 16
13198 libc.so.6->strlen("")                                   = 104354065428251
13198 libc.so.6->strlen("")                                   = 104354065428257
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3001f9f, 10, 399, 10) = 0x5ee8d3001fbf
13198 libc.so.6->strlen("czech")                              = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4360
13198 libc.so.6->strcmp("danish", "\002")                     = 6
13198 libc.so.6->strcmp("da_DK.ISO-8859-1", "\002")           = 16
13198 libc.so.6->strlen("")                                   = 104354065428274
13198 libc.so.6->strlen("")                                   = 104354065428281
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3001fc0, 10, 399, 10) = 0x5ee8d3001fd7
13198 libc.so.6->strlen("danish")                             = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4357
13198 libc.so.6->strcmp("dansk", "\002")                      = 5
13198 libc.so.6->strcmp("da_DK.ISO-8859-1", "\002")           = 16
13198 libc.so.6->strlen("")                                   = 104354065428298
13198 libc.so.6->strlen("")                                   = 104354065428304
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3001fd8, 10, 399, 10) = 0x5ee8d3001ff1
13198 libc.so.6->strlen("dansk")                              = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4359
13198 libc.so.6->strcmp("deutsch", "\002")                    = 7
13198 libc.so.6->strcmp("de_DE.ISO-8859-1", "\002")           = 16
13198 libc.so.6->strlen("")                                   = 104354065428321
13198 libc.so.6->strlen("")                                   = 104354065428329
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3001ff2, 10, 399, 10) = 0x5ee8d3002009
13198 libc.so.6->strlen("deutsch")                            = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4357
13198 libc.so.6->strcmp("dutch", "\002")                      = 5
13198 libc.so.6->strcmp("nl_NL.ISO-8859-1", "\002")           = 16
13198 libc.so.6->strlen("")                                   = 104354065428346
13198 libc.so.6->strlen("")                                   = 104354065428352
13198 libc.so.6->_dl_allocate_tls(0x5ee8d300200a, 10, 399, 10) = 0x5ee8d3002022
13198 libc.so.6->strlen("dutch")                              = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4358
13198 libc.so.6->strcmp("eesti", "\002")                      = 5
13198 libc.so.6->strcmp("et_EE.ISO-8859-15", "\002")          = 17
13198 libc.so.6->strlen("")                                   = 104354065428369
13198 libc.so.6->strlen("")                                   = 104354065428375
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3002023, 10, 399, 10) = 0x5ee8d300203d
13198 libc.so.6->strlen("eesti")                              = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb435a
13198 libc.so.6->strcmp("estonian", "\002")                   = 8
13198 libc.so.6->strcmp("et_EE.ISO-8859-15", "\002")          = 17
13198 libc.so.6->strlen("")                                   = 104354065428393
13198 libc.so.6->strlen("")                                   = 104354065428402
13198 libc.so.6->_dl_allocate_tls(0x5ee8d300203e, 10, 399, 10) = 0x5ee8d300205e
13198 libc.so.6->strlen("estonian")                           = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4360
13198 libc.so.6->strcmp("finnish", "\002")                    = 7
13198 libc.so.6->strcmp("fi_FI.ISO-8859-1", "\002")           = 16
13198 libc.so.6->strlen("")                                   = 104354065428420
13198 libc.so.6->strlen("")                                   = 104354065428428
13198 libc.so.6->_dl_allocate_tls(0x5ee8d300205f, 10, 399, 10) = 0x5ee8d3002077
13198 libc.so.6->strlen("finnish")                            = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4358
13198 libc.so.6->strcmp("french", "\002")                     = 6
13198 libc.so.6->strcmp("fr_FR.ISO-8859-1", "\002")           = 16
13198 libc.so.6->strlen("")                                   = 104354065428445
13198 libc.so.6->strlen("")                                   = 104354065428452
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3002078, 10, 399, 10) = 0x5ee8d3002090
13198 libc.so.6->strlen("french")                             = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4358
13198 libc.so.6->strcmp("galego", "\002")                     = 6
13198 libc.so.6->strcmp("gl_ES.ISO-8859-1", "\002")           = 16
13198 libc.so.6->strlen("")                                   = 104354065428469
13198 libc.so.6->strlen("")                                   = 104354065428476
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3002091, 10, 399, 10) = 0x5ee8d30020aa
13198 libc.so.6->strlen("galego")                             = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4359
13198 libc.so.6->strcmp("galician", "\002")                   = 8
13198 libc.so.6->strcmp("gl_ES.ISO-8859-1", "\002")           = 16
13198 libc.so.6->strlen("")                                   = 104354065428493
13198 libc.so.6->strlen("")                                   = 104354065428502
13198 libc.so.6->_dl_allocate_tls(0x5ee8d30020ab, 10, 399, 10) = 0x5ee8d30020c3
13198 libc.so.6->strlen("galician")                           = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4358
13198 libc.so.6->strcmp("german", "\002")                     = 6
13198 libc.so.6->strcmp("de_DE.ISO-8859-1", "\002")           = 16
13198 libc.so.6->strlen("")                                   = 104354065428519
13198 libc.so.6->strlen("")                                   = 104354065428526
13198 libc.so.6->_dl_allocate_tls(0x5ee8d30020c4, 10, 399, 10) = 0x5ee8d30020e4
13198 libc.so.6->strlen("german")                             = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4360
13198 libc.so.6->strcmp("greek", "\002")                      = 5
13198 libc.so.6->strcmp("el_GR.ISO-8859-7", "\002")           = 16
13198 libc.so.6->strlen("")                                   = 104354065428543
13198 libc.so.6->strlen("")                                   = 104354065428549
13198 libc.so.6->_dl_allocate_tls(0x5ee8d30020e5, 10, 399, 10) = 0x5ee8d3002105
13198 libc.so.6->strlen("greek")                              = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4360
13198 libc.so.6->strcmp("hebrew", "\002")                     = 6
13198 libc.so.6->strcmp("he_IL.ISO-8859-8", "\002")           = 16
13198 libc.so.6->strlen("")                                   = 104354065428566
13198 libc.so.6->strlen("")                                   = 104354065428573
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3002106, 10, 399, 10) = 0x5ee8d300211f
13198 libc.so.6->strlen("hebrew")                             = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4359
13198 libc.so.6->strcmp("hrvatski", "\002")                   = 8
13198 libc.so.6->strcmp("hr_HR.ISO-8859-2", "\002")           = 16
13198 libc.so.6->strlen("")                                   = 104354065428590
13198 libc.so.6->strlen("")                                   = 104354065428599
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3002120, 10, 399, 10) = 0x5ee8d3002140
13198 libc.so.6->strlen("hrvatski")                           = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4360
13198 libc.so.6->strcmp("hungarian", "\002")                  = 9
13198 libc.so.6->strcmp("hu_HU.ISO-8859-2", "\002")           = 16
13198 libc.so.6->strlen("")                                   = 104354065428616
13198 libc.so.6->strlen("")                                   = 104354065428626
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3002141, 10, 399, 10) = 0x5ee8d3002161
13198 libc.so.6->strlen("hungarian")                          = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4360
13198 libc.so.6->strcmp("icelandic", "\002")                  = 9
13198 libc.so.6->strcmp("is_IS.ISO-8859-1", "\002")           = 16
13198 libc.so.6->strlen("")                                   = 104354065428643
13198 libc.so.6->strlen("")                                   = 104354065428653
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3002162, 10, 399, 10) = 0x5ee8d3002182
13198 libc.so.6->strlen("icelandic")                          = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4360
13198 libc.so.6->strcmp("italian", "\002")                    = 7
13198 libc.so.6->strcmp("it_IT.ISO-8859-1", "\002")           = 16
13198 libc.so.6->strlen("")                                   = 104354065428670
13198 libc.so.6->strlen("")                                   = 104354065428678
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3002183, 10, 399, 10) = 0x5ee8d3002197
13198 libc.so.6->strlen("italian")                            = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4354
13198 libc.so.6->strcmp("japanese", "\002")                   = 8
13198 libc.so.6->strcmp("ja_JP.eucJP", "\002")                = 11
13198 libc.so.6->strlen("")                                   = 104354065428695
13198 libc.so.6->strlen("")                                   = 104354065428704
13198 libc.so.6->_dl_allocate_tls(0x5ee8d3002198, 10, 399, 10) = 0x5ee8d30021b0
13198 libc.so.6->strlen("japanese")                           = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4358
13198 libc.so.6->strcmp("japanese.euc", "\002")               = 12
13198 libc.so.6->strcmp("ja_JP.eucJP", "\002")                = 11
13198 libc.so.6->strlen("")                                   = 104354065428716
13198 libc.so.6->strlen("")                                   = 104354065428729
13198 libc.so.6->_dl_allocate_tls(0x5ee8d30021b1, 10, 399, 10) = 0x5ee8d30021c3
13198 libc.so.6->strlen("japanese.euc")                       = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4352
13198 libc.so.6->strcmp("ja_JP", "\002")                      = 5
13198 libc.so.6->strcmp("ja_JP.eucJP", "\002")                = 11
13198 libc.so.6->strlen("")                                   = 104354065428741
13198 libc.so.6->strlen("")                                   = 104354065428747
13198 libc.so.6->_dl_allocate_tls(0x5ee8d30021c4, 10, 399, 10) = 0x5ee8d30021da
13198 libc.so.6->strlen("ja_JP")                              = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4356
13198 libc.so.6->strcmp("ja_JP.ujis", "\002")                 = 10
13198 libc.so.6->strcmp("ja_JP.eucJP", "\002")                = 11
13198 libc.so.6->strlen("")                                   = 104354065428759
13198 libc.so.6->strlen("")                                   = 104354065428770
13198 libc.so.6->_dl_allocate_tls(0x5ee8d30021db, 10, 399, 10) = 0x5ee8d30021f3
13198 libc.so.6->strlen("ja_JP.ujis")                         = 140720659448640
13198 libc.so.6->strcpy(0x7ffc14eb4340, "\n\v\f\r\016\017\020\021\022\023\024\025\026\027\030\031\032\033\034\035\036\037 !"#$%&'()"...) = 0x7ffc14eb4358
13198 libc.so.6->strcmp("japanese.sjis", "\002")              = 13
13198 libc.so.6->strcmp("ja_JP.SJIS", "\002")                 = 10
13198 libc.so.6->strlen("")                                   = 104354065428782
13198 libc.so.6->strlen("")                                   = 104354065428796
13198 libc.so.6->_dl_allocate_tls(0x5ee8d30021f4, 10, 399, 10) = 0x5ee8d3002207
